,0,1
8793,설치 안 해주는 지방은 고객이 각 지역 도시가스 공사에 요청해야 되나요?,m
8794,문의주 신 설치 경우 지역 도시가스 설 체 업체를 통하여 제품 수령 후 요청을 하시면 설치비용 안내 및 일정을 협의하실 수 있습니다.,m
8795,X5800 은 양쪽 티브이 다리 사이 간격 길이가 나와 있지 않아 문의드립니다. 놓을 선반 가로 100CM인데 문제없을까요?,m
8796,50인치 TV 이상은 다리 사이 길이가 100CM 가 넘습니다.,m
8797,LG 55 LE4600 티브이인데 설치될까요?,m
8798,제품명으로 알아서가 없으며 LSB55 상품은 55인치까지 거치 가능하며 제일 중요한 베사 사이즈가 600X 400안에 들어오셔야 거치가 가능한 상품입니다.,m
8799,정품 진짜 확실한 거죠?,m
8800,해당 상품은 아이폰 구매 시 들어 있는 구성품 3개월 이 내 리퍼 해 드리고 있으며 불량 배송비는 판매자 부담입니다.,m
8801,2007년 엘지 42LY 3DR 이 제품도 가능한가요?,m
8802,TV 모델명으로는 거치 여부를 판단할 수 없습니다.,m
8803,삼성 UN50 ES6900 F입니다 400 400인데 12번 제품 구입하면 될까요?,m
8804,네 12번 제품 중 벽 상태 기능 및 디자인 비교해보시고 선택해주시면 됩니다.,m
8805,갤럭시 S6 /2기가 8일 사용 구매했어요 맞나요?,m
8806,네 사용 가능하시며 해외 유심칩 교체 가능 여부에 대해서는 114에 문의해주세요.,m
8807,해당 제품 바닥형 50L 구매하려 하는데 추가 옵션 중 기본 설치 부품과 감압밸브 하나만 구매하면 특이한 케이스가 아닌 이상 부품이 부족하거나 하는 일은 없는 거죠?,m
8808,처음 설치 시 감압밸브와 기본 연결 부속은 필요합니다. 제품만 구매 온수기만 갑니다.,m
8809,폐가 전 수거 무료 아닌가요?,m
8810,당연히 배송업체에서는 폐가전 수거 요청해주시면 수거해 드려야 하오나 1인 배송 체제라서 고객님들의 요청을 100퍼센트 충족시켜 드리기엔 어려움이 있습니다.,m
8811,주문했는데. 기존 사용하던 가스레인지 더 수거해 가시는 건가요?,m
8812,구매해주신 상품 관련하여 해피콜 진행 후 설치 받으시기로 협의되신 것으로 확인됩니다.,m
8813,"구매할 때 옵션 보니깐 검정 잉크, 컬러 잉크 모두 대용량 XL인데, 맞나요?",m
8814,네 맞습니다.,m
8815,공간 높이가 160인데 설치 안 되겠죠?,m
8816,공간 높이가 정확히 160MM이고 만약 좌우로 제품 구매를 고려해 보시면 될 것 같습니다.,m
8817,사용할 미니 TV 하고 같이 보내드렸는 대 확인하셨나요?,m
8818,네 연휴 기간이라 금일 입고되었습니다. 금일은 다음날이다 보니 업무량이 많아 체크가 어렵습니다.,m
8819,방금 주문했습니다 2015년 A8 A800 주문이 맞나요?,m
8820,네 15년도 출시 모델인 갤럭시 A8로 맞게 구매해주셨습니다. 당일 출고 예정입니다.,m
8821,추가 구성품 마우스 패드에 아무런 글자도 안 쓰여있는 거 맞나요?,m
8822,장 패드에는 적혀 있지 않습니다.,m
8823,또 재고가 없다고 일방적으로 주문 취소 처리하고 환불 기다리게 하는 것이 아니죠?,m
8824,미드 미장 지갑의 경우 주문 제작도 가능하여 1 - 2일 소요되지만 거래처의 사정에 따라 제작이 불가능하는 경우도 드물게 있습니다.,m
8825,H4 제품 구입하는 게 맞나요?,m
8826,01년식 리오 차량 전조등은 H4 규격으로 주문하면 됩니다.,m
8827,결제했는데요 저희 집 냉장 고장이 1070 안에 리뷰에 같은 사이즈이신 분들 설치하셨다고 하니 저희도 가능하겠지요?,m
8828,제품은 들어가 나 열기가 돌고 간 이 없어 고장 날 가능성이 높아 설치를 권해드리지 않습니다.,m
8829,설치는 도시가스 불러서 해도 되는 거죠?,m
8830,문의하신 상품은 기본 택배 발송입니다 상품 수령 후 지역 가스업체를 통해 설치 받아보실 수 있습니다.,m
8831,난연 제품인가요?,m
8832,비난 연 제품입니다.,m
8833,원래 사은품 안 오는 건가요?,m
8834,사은품은 액정 보호필름 또는 다용도 터치펜 제공합니다.,m
8835,맞게 주문한 거죠?,m
8836,판매처에서는 사이즈만 맞춰서 판매되고 있어 별도로 타이어 추천은 하지 않고 있는 점 양해 부탁드립니다.,m
8837,불이 들어오는 게 맞는 거예요?,m
8838,싱글 제품에 경우 불이 들어오는 게 맞습니다.,m
8839,23형 필터와 25형 필터가 같은 건가요? 필터는 따로 없네요,m
8840,문의하신 내용은 인터넷에 캐리어 CAPS F 076 HRSW 필터로 검색하시면 확인 가능합니다.,m
8841,1. 박스 개봉 안 한 새 상품이 맞나요?,m
8842,삼성전자와 20년 된 파트너사이며 대한민국 한 곳뿐인 하만카돈 총판입니다.,m
8843,제일 저렴한 모델이 IPS 맞나요?,m
8844,현재 진행 가능한 옵션만 생성되었습니다.,m
8845,"LG50 LS 400입니다. VESA는 200x200, 50인치인데 본 제품 사용 가능할까요?",m
8846,베사는 맞으니 거치는 가능합니다. 하지만 인치 수가 50인치이시면 LSB55보다는 LSB55 TS를 권해드립니다.,m
8847,기종 다른 걸로 2개 시켜서 따로 주문했는데 아이폰 XS 아이폰7하나씩으로 주문 맞게 된 건지 확인이 어려워서요 확인 가능할까요?,m
8848,<span class='violet_text'>아이폰7/유베키 풀 커버 / 1개 class='violet_text'>/아이폰XS/유베키 커버/ 말씀하신 데로 맞게 주문하신 것으로 확인됩니다.,m
8849,상시 전원 돈 보낸 거 확인하셨죠?,m
8850,확인되어 같이 발송 예정이십니다.,m
8851,엘지 42LB 5650 사용 가능한가요?,m
8852,TV 모델명으로 거치 여부를 알 수 없습니다.,m
8853,위 상품을 주문하면 사이즈가 맞나요?,m
8854,당사에서는 브래킷만 판매 중이며 고객님께서 사용 중이신 TV의 호환 여부는 제조사로 확인해주셔야 됩니다.,m
8855,진짜 정품 맞나요?,m
8856,아이폰 구매 시 들어있는 구성품입니다. 100퍼센트 애플 제품이며 믿고 구매해 주셔도 됩니다.,m
8857,이거 충전이 안 되어 있는 체로 오는 거 맞나요?,m
8858,바지가 맘에 드네요,p
8859,제가 찾던 스타일인데다 좋아하는 모르간이라 더 좋은데요. 골드 버튼 더플코트만 단품 판매하시면 안 될까요?,p
8860,신발이 푹신푹신하네요,p
8861,네 그럴게요  여기 기모 바지 참 이쁘네요,p
8862,잘 되네 안되더라고요 괜찮더라고요 부드럽게 되네요,p
8863,위쪽만 열리고 아래쪽은 안 열리는 거였거든요 괜찮다 저 너무 똑같아 괜찮아요 새것 같아요 옷이 이거 자크만 바꿔도 완전 새가 겉이 보이는데,p
8864,소매도 좀 긴 것 같고 좋은 같아요,p
8865,그런데 색상이 참 이쁜 것 같아요 그렇죠?,p
8866,이거는 저도 입는데 너무 좋아요 그렇죠?,p
8867,이게 따뜻해요 그렇죠?,p
8868,이쁘네요 그렇죠?,p
8869,저는 이게 편하고 좋은데요?,p
8870,색이 예쁜데요?,p
8871,너무 예쁘게 나왔어요,p
8872,따뜻할 거 같네요 맘에 드는데요?,p
8873,아주 잘 어울리시네요?,p
8874,괜찮네요,p
8875,이것도 잘 어울리시는데요?,p
8876,얼굴이 확 사시는데요?,p
8877,네 편하고 좋네요,p
8878,저도 맘에 드네요,p
8879,오 잘 어울리시는데 어떠세요?,p
8880,네 너무 잘 어울리시네요,p
8881,보는 눈이 좋으시네요 이 옷이랑 너무 잘 어울리시는데요?,p
8882,네 정말 멋있으세요,p
8883,이거 부드럽네요,p
8884,예쁘네?,p
8885,네 예뻐요,p
8886,이쁜데요?,p
8887,이쁘지요,p
8888,코트 이거 이쁘네요?,p
8889,이쁘네요?,p
8890,이것도 색상이 좋다. 평소에 입어도 좋고,p
8891,마음에 들어요,p
8892,네 잘 어울리세요,p
8893,아니요 다른 거는 예쁜 것 같아요,p
8894,네 고객님한테 잘 어울리세요,p
8895,한 사이즈 작은 게 더 잘 맞으시네요,p
8896,고객님은 그 색이 더 잘 어울리시네요,p
8897,되게 가벼운 것 같아요,p
8898,그 집 옷이 다 편하더라고요,p
8899,저는 사장님네 옷이  편하고 오래 입을 수 있어서 자꾸 오게 되는걸요?,p
8900,네 괜찮네요,p
8901,롱패딩이 확실히 느낌이 좋은데요?,p
8902,베이직한 코디에 딱인데요?,p
8903,제가 좋아하는 스타일이에요 누빔으로 중간중간 무늬를 넣어서 특이하면서도 튀지 않고 이쁜데요?,p
8904,이것도 특이하고 이쁜데요?,p
8905,괜찮다 너무 이쁘다 옷,p
8906,네 여성용인데도 핏이 맘에 드네요 아 입어보길 잘했다,p
8907,어 진짜 맘에 드네요,p
8908,오래전 대학생 때부터 구매하던 브랜드인데 가격도 늘 비슷하고 정말 남는 게 있으신가요?,p
8909,이전 상호 좋았는데 왜 바꾸시는 거예요?,p
8910,그래서 역시 가벼운 거 같은데요?,p
8911,네 너무 예쁘네요,p
8912,겨울엔 편하겠네요,p
8913,그럼요. 따뜻하고 편하죠,p
8914,네. 따뜻해요,p
8915,그래도 아침저녁으로 쌀쌀해서 좋아요,p
8916,너무 좋죠,p
8917,수고하십니다 남성용인가요?,p
8918,그러네요 이 느낌 너무 좋은데요 완전,p
8919,이바지 무지 편하네요,p
8920,조끼가 괜찮네,p
8921,오오도 잘 맞으시네요,p
8922,이게 더 마음에 들어요,p
8923,시보리가 짱짱하네요,p
8924,레터링 프린팅이 이쁘네요,p
8925,팬츠 안감 기모 처리로 따뜻하게 입기 좋겠네요,p
8926,따뜻하겠어요,p
8927,유행 없이 입기 좋겠어요,p
8928,가벼워서 푹신푹신해요,p
8929,디자인이 군더더기가 없네요,p
8930,네. <span class='violet_text'>스타일리쉬학 좋네요,p
8931,네. 길어서 더 따뜻해 보여요,p
8932,깔끔하네요,p
8933,매칭하기 좋겠네요,p
8934,군더더기 없이 깔끔하네요,p
8935,시크하네요,p
8936,밑단 슬릿이 이쁘네요,p
8937,착용감이 좋겠네요,p
8938,색상이 마음에 드는데요,p
8939,베이지 컬러도 맘에 드네요,p
8940,네 주시면 감사합니다,p
8941,어제 사은품으로 아기 조끼와 인색상 받았는데 울 아기한테 너무 이쁘게 잘 맞아요 똑같은 디자인으로 조끼 다른 색상으로 사은품 보내주시면 안 될까?,p
8942,"네, 오늘은 이것만 구매할게요. 옷들도 예쁘고 친절하셔서 자주 올게요~",p
8943,번거로우시겠지만 색상별로 하나씩 보내 주심 안 될까요?,p
8944,네이비 칼라 여기 있습니다 내비 칼라도 잘 어울리시네요,p
8945,8일에 주문했는데 도대체 언제 올까요?,p
8946,바지 먼저 받았는데 진짜 맘에 들어요 대박 리틀 마켓에서 산 오다 성공 <span class='violet_text'>쓰그래서 그러는데 재킷은 배송 언제 시작될까요?,p
8947,응원할게요 하자 없는 상품으로 보내주세요 언제 출고될까요?,p
8948,입고되는 대로 최대한 빠르게 발송해 드릴게요.,p
8949,오늘 주문하면 토요일에 받아볼 수 있을까요?,p
8950,너무 예쁘네요 제 꺼 바지 하나는 언제 올까요?,p
8951,말씀 너무 감사합니다. 미스 출고된 상품 15일 자로 추가 출고도 이와 드렸어요.,p
8952,주문해 주셔서 감사합니다 예쁜 상품으로 잘 선택해주셨네요.,p
8953,준비되는 대로 최대한 빨리 보내드리겠습니다 즐거운 하루 보내세요.,p
8954,상품이 좋아 지인들에게 선물하려고 재구매를 했는데 혹시 금요일 안으로 배송받을 수 있을까요?,p
8955,입고되는 대로 최대한 빠르게 발송해 드릴게요.,p
8956,주문 결제 후 3일차에 물건 재고가 없다고 취소하는 것은 뭔 경우인가요?,p
8957,대뜸 취소하지 말라고 했을 텐데요?,p
8958,귀엽지요,p
8959,네 귀여워요 잘 어울려요,p
8960,이게 더 발랄해 보이지 않아요,p
8961,아 예쁘죠 엄청 아우 그런데 이거,p
8962,이쁘네요,p
8963,이쁘네요,p
8964,예쁜 게 많네요,p
8965,디자인이 다 이뻐요,p
8966,피부 톤이 하얘서 뭐든 잘 어울리시겠는데요?,p
8967,네,p
8968,안 입혀봐서 모르겠는데 디자인은 맘에 들어요,p
8969,이게 좋은데요,p
8970,훨씬 낫네요,p
8971,이 레트로 스타일도 괜찮은데요?,p
8972,네 너무 예쁘네요,p
8973,네 제가 원하던 스타일이에요,p
8974,그런데 이게 의외로 나이 든 분이 좋아하겠다,p
8975,이것도 괜찮은데,p
8976,잘 어울리시네요. 이거 단은 제가 올려 드릴까요?,p
8977,오트밀 컬러 좋아해요,p
8978,이쁘다 이거도,p
8979,불편 드려 죄송하며 빠른 시일 내에 등록할게요. 좋은 하루 보내세요.,p
8980,제품 받았는데 맘에 드네요. 근데 물놀이할 때 쓸 건데 물놀이 후 어떻게 관리함?,p
8981,아이보리 90 너무 입고 싶은데 안 되지?,p
8982,이거 너무 좋아서 색깔별로 다 사고 검은색도 샀어 영 딴 색 낼 생각 없어 여지짱? 고 몰 줄도 탄탄하고 나오면 정말 살 듯 진심 란 내면 말고,p
8983,기대를 먼저 가지고 주문해 주셨을 텐데 재고 소진으로 이용에 불편을 드리게 되어 정말 죄송합니다.,p
8984,좋아요. 어차피 가격만큼 퀄리티 기대하고 사면 잘 샀는데 : 품절 상품들 재입고는 안 되니?,p
8985,옷이 너무 맘에 들어서 재구매하고 싶은데 혹시 재입고되는지요?,p
8986,그레이 사고 맘에 들어 그린 도 주문하고 싶은데 입고 안 되는지요?,p
8987,옷이 너무 마음에 드는데 검은색 XL 품절이네요 언제쯤 다시 구매할 수 있을까요?,p
8988,방금 상품 받아보고 너무 만족해서 추가 구매하고 싶은데 21번 면 미디 3 매입 95사이즈는 언제쯤 입고가 될까요?,p
8989,MNC 찾아보니 이 딜에 선 29번 레옹 마틸다 커플 티 너무 이쁜데 재입고 계획은 없으신가요?,p
8990,오 좋아 보여요,p
8991,짱짱하네요,p
8992,강추위에 끄떡없겠네요,p
8993,컬러감도 좋네요,p
8994,진짜 싸네요 지나다가 처음으로 한번 둘러봤는데 굉장히 좋네요,p
8995,네 괜찮아요,p
8996,아 그래서 좀 비싸네요 그래도 옷이 마음에 드네요,p
8997,마음에 든다니 다행이네요,p
8998,예쁘다. 이 패딩은 몇 프로 정도 하세요?,p
8999,이거를 찾아는 볼까요?,p
9000,작년에 샀던 이 내의가 너무 좋았는데 또 판매하시나요?,p
9001,블랙 베이지 배송받고 놈이 버서 코코아 주문하려는데 품절인가요?,p
9002,작년에 샀던 이 내의가 부드러워서 좋았는데 올해도 판매하고 계시나요?,p
9003,어제 사간 잠옷이 마음에 든다는데 재고가 있나요?,p
9004,어제 사간 잠옷이 마음에 든다는데 남은 수량이 있나요?,p
